,Unnamed: 0,full_name,gender,type,state,district,senate_class,party,url,twitter,facebook,youtube,youtube_id,bioguide_id,handle,post_id,text,post_text,shared_text,time,image,video,video_thumbnail,video_id,likes,comments,shares,post_url,link,user_id,username,is_live,images
177,79,Thom Tillis,M,sen,NC,,2,Republican,https://www.tillis.senate.gov,senthomtillis,SenatorThomTillis,,UCUD9VGV4SSGWjGdbn37Ea2w,T000476,SenatorThomTillis,2991117547790103,"Men and women in law enforcement make tremendous sacrifices every day to protect and serve the public, some paying the ultimate sacrifice. Our fallen heroes will never be forgotten. #PeaceOfficersMemorialDay

TILLIS.SENATE.GOV
Honoring the Service and Sacrifice of Law Enforcement","Men and women in law enforcement make tremendous sacrifices every day to protect and serve the public, some paying the ultimate sacrifice. Our fallen heroes will never be forgotten. #PeaceOfficersMemorialDay","TILLIS.SENATE.GOV
Honoring the Service and Sacrifice of Law Enforcement",2021-05-15 09:22:04,,,,,158,71,29,https://facebook.com/SenatorThomTillis/posts/2991117547790103,https://www.tillis.senate.gov/2021/5/honoring-the-service-and-sacrifice-of-law-enforcement,1576257352609470,Senator Thom Tillis,False,[]
71,34,John Boozman,M,sen,AR,,3,Republican,https://www.boozman.senate.gov/public,JohnBoozman,JohnBoozman,BoozmanPressOffice,UC9vWHKL5OfIYh6kIV0rF2yw,B001236,JohnBoozman,10158020570880736,"This Armed Forces Day is an opportunity to share how much we admire and appreciate those who serve our nation in uniform. Army, Navy, Air Force, Marine Corps and Coast Guard – they're all vital to protecting our freedom and defending the Constitution.

Thank you for your service.","This Armed Forces Day is an opportunity to share how much we admire and appreciate those who serve our nation in uniform. Army, Navy, Air Force, Marine Corps and Coast Guard – they're all vital to protecting our freedom and defending the Constitution.

Thank you for your service.",,2021-05-15 09:09:25,https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186870587_10158020570390736_6140767470271597827_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=110474&_nc_ohc=CDJ2veEbYYIAX9MKCfM&_nc_ht=scontent-iad3-2.xx&tp=14&oh=1ad878dcd9a86730434d59003654b2e9&oe=60C9C499,,,,84,13,0,https://facebook.com/JohnBoozman/posts/10158020570880736,,7686715735,John Boozman,False,['https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186870587_10158020570390736_6140767470271597827_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=110474&_nc_ohc=CDJ2veEbYYIAX9MKCfM&_nc_ht=scontent-iad3-2.xx&tp=14&oh=1ad878dcd9a86730434d59003654b2e9&oe=60C9C499']
55,28,"Joe Manchin, III",M,sen,WV,,1,Democrat,https://www.manchin.senate.gov,Sen_JoeManchin,JoeManchinIII,SenatorJoeManchin,UCGyPK_ye2ptpzQgOjKIn7ag,M001183,JoeManchinIII,10165367895160161,"WATCH: The #AmericanRescuePlan will help #WV lead the way in COVID-19 recovery. We have a once-in-a-lifetime opportunity expand broadband and invest in water & sewer infrastructure.

I voted for the American Rescue Plan because I believe in West Virginia & this is our chance to invest in our state's future.","WATCH: The #AmericanRescuePlan will help #WV lead the way in COVID-19 recovery. We have a once-in-a-lifetime opportunity expand broadband and invest in water & sewer infrastructure.

I voted for the American Rescue Plan because I believe in West Virginia & this is our chance to invest in our state's future.",,2021-05-15 09:05:00,,https://video-iad3-2.xx.fbcdn.net/v/t42.1790-2/186677848_307766410755631_221684748142718280_n.mp4?_nc_cat=100&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=FsU5C7j0DEcAX_fJVkn&_nc_rml=0&_nc_ht=video-iad3-2.xx&oh=4a8e1ec381eb586c07b57447078d58f4&oe=60A2673E,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/172922455_3655586801213658_3022626311747416243_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=_yRoLhzuYAIAX-esQpz&_nc_oc=AQnxVGL_4--0iIo7myAfv1uAxLkef_16FJiCII0RHB8pCw--f5z9HYMQhindu8UIm9U&_nc_ht=scontent-iad3-2.xx&tp=9&oh=9ceb96c1c471afe744d326a54438cc58&oe=60C9A4E7,3655580687880936,81,67,0,https://facebook.com/JoeManchinIII/videos/3655580687880936,,10150135395755161,Senator Joe Manchin III,False,[]
154,70,"Angus S. King, Jr.",M,sen,ME,,1,Independent,https://www.king.senate.gov,SenAngusKing,SenatorAngusSKingJr,SenatorAngusKing,UCpp6lGvrmt0XU_lnD4Ak0gA,K000383,SenatorAngusSKingJr,1895598840595346,"In recent years, we’ve seen an increasing number of natural disasters that throw communities into chaos. That is why I have introduced legislation with Senator Marco Rubio to help small businesses prepare for the impacts of natural disasters. This legislation incentivizes proactive efforts to prepare for emergencies, and allows these small businesses to better weather whatever storms may come. Let’s pass it now, so small businesses in towns throughout Maine and across America can prepare for the next crisis.

KING.SENATE.GOV
King, Rubio Lead Bipartisan Group to Introduce Legislation to Help Small Businesses Prepare for Natural Disasters |","In recent years, we’ve seen an increasing number of natural disasters that throw communities into chaos. That is why I have introduced legislation with Senator Marco Rubio to help small businesses prepare for the impacts of natural disasters. This legislation incentivizes proactive efforts to prepare for emergencies, and allows these small businesses to better weather whatever storms may come. Let’s pass it now, so small businesses in towns throughout Maine and across America can prepare for the next crisis.","KING.SENATE.GOV
King, Rubio Lead Bipartisan Group to Introduce Legislation to Help Small Businesses Prepare for Natural Disasters |",2021-05-15 08:56:26,,,,,164,18,8,https://facebook.com/SenatorAngusSKingJr/posts/1895598840595346,https://www.king.senate.gov/newsroom/press-releases/king-rubio-lead-bipartisan-group-to-introduce-legislation-to-help-small-businesses-prepare-for-natural-disasters,142803045874943,"Senator Angus S. King, Jr.",False,[]
161,74,Ted Cruz,M,sen,TX,,1,Republican,https://www.cruz.senate.gov,SenTedCruz,SenatorTedCruz,sentedcruz,UCOTZ-6H1rri1lSsj6IzhUyw,C001098,SenatorTedCruz,3907180882727516,"Democrats want illegal aliens to vote so they can expand their voting base.

#CorruptPoliticiansAct","Democrats want illegal aliens to vote so they can expand their voting base.

#CorruptPoliticiansAct",,2021-05-15 08:30:27,,,,,9449,2613,0,https://facebook.com/SenatorTedCruz/posts/3907180882727516,,315496455229328,Senator Ted Cruz,False,[]
162,74,Ted Cruz,M,sen,TX,,1,Republican,https://www.cruz.senate.gov,SenTedCruz,SenatorTedCruz,sentedcruz,UCOTZ-6H1rri1lSsj6IzhUyw,C001098,SenatorTedCruz,3905746002871004,"When the Muslim Brotherhood is praising you, it speaks volumes that you’re on the wrong side.

https://freebeacon.com/national-security/muslim-brotherhood-praises-dems-for-abandoning-israel-in-time-of-war/

FREEBEACON.COM
Muslim Brotherhood Praises Dems for Abandoning Israel in Time of War","When the Muslim Brotherhood is praising you, it speaks volumes that you’re on the wrong side.

https://freebeacon.com/national-security/muslim-brotherhood-praises-dems-for-abandoning-israel-in-time-of-war/","FREEBEACON.COM
Muslim Brotherhood Praises Dems for Abandoning Israel in Time of War",2021-05-14 20:32:09,,,,,6054,2551,7548,https://facebook.com/SenatorTedCruz/posts/3905746002871004,https://freebeacon.com/national-security/muslim-brotherhood-praises-dems-for-abandoning-israel-in-time-of-war/,315496455229328,Senator Ted Cruz,False,[]
135,62,Chris Van Hollen,M,sen,MD,,3,Democrat,https://www.vanhollen.senate.gov,ChrisVanHollen,chrisvanhollen,RepChrisVanHollen,UCkpfJWu1N9Okd6PE_NidtBQ,V000128,chrisvanhollen,10158531648533878,"We need all hands on deck to beat this virus. I was pleased to join County Executive Angela Alsobrooks and County Council Chair Calvin Hawkins for a tour of the vaccine clinic at First Baptist Church of Glenarden. Pastor John K. Jenkins, Sr. and the leaders of First Baptist Church have partnered with UM Capital Region Health to administer nearly 1,000 shots a day, and their efforts are an essential part of the big push to vaccinate residents here in Prince George’s County. They're stepping up for our communities—and are working overtime to pull us out of this pandemic. In Congress, we secured major funding for our state’s vaccination efforts through the American Rescue Plan—and on the ground, leaders from across our state are teaming up to get shots in arms. We must continue working with our faith leaders and trusted community partners throughout the state to improve equitable distribution of the vaccine and help Marylanders get vaccinated.","We need all hands on deck to beat this virus. I was pleased to join County Executive Angela Alsobrooks and County Council Chair Calvin Hawkins for a tour of the vaccine clinic at First Baptist Church of Glenarden. Pastor John K. Jenkins, Sr. and the leaders of First Baptist Church have partnered with UM Capital Region Health to administer nearly 1,000 shots a day, and their efforts are an essential part of the big push to vaccinate residents here in Prince George’s County. They're stepping up for our communities—and are working overtime to pull us out of this pandemic. In Congress, we secured major funding for our state’s vaccination efforts through the American Rescue Plan—and on the ground, leaders from across our state are teaming up to get shots in arms. We must continue working with our faith leaders and trusted community partners throughout the state to improve equitable distribution of the vaccine and help Marylanders get vaccinated.",,2021-05-14 20:26:33,https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186447227_10158531602743878_562056870333477703_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=0qddER9sMV8AX8H6HNC&_nc_ht=scontent-iad3-2.xx&tp=14&oh=1ae3afe47286a066062330751baee486&oe=60C75643,,,,145,15,0,https://facebook.com/chrisvanhollen/posts/10158531648533878,,109304033877,Senator Van Hollen,False,"['https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186447227_10158531602743878_562056870333477703_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=0qddER9sMV8AX8H6HNC&_nc_ht=scontent-iad3-2.xx&tp=14&oh=1ae3afe47286a066062330751baee486&oe=60C75643', 'https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186534240_10158531602693878_4540298062984117014_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_ohc=_x1bgjR87lcAX9bItvH&_nc_ht=scontent-iad3-2.xx&tp=14&oh=5feb9655937cd43f09f276c231e8b715&oe=60C9B1DE', 'https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186489965_10158531602718878_8174095054145451142_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=LDI6MD-ZiN8AX8mTbKt&_nc_oc=AQm03FjwGOFI3M-McIX9LyitmVF_Ft7WaDHIVjQ-cIIkNin_jWsNh3DMrlxNB1CdyYY&_nc_ht=scontent-iad3-2.xx&tp=14&oh=b57f6a1c7c8ecd0ad04646c23ba4a770&oe=60C8EF08']"
146,68,Tammy Duckworth,F,sen,IL,,3,Democrat,https://www.duckworth.senate.gov,SenDuckworth,SenDuckworth,repduckworth,UCYRWRvUxtjaHnFMCbdd94tg,D000622,SenDuckworth,1952217994952140,"We know our local governments have been hurting. And as a result, in every round of COVID relief funding, I’ve called for more direct funding and more flexible uses for funding for state, county and municipal governments.

I was glad to speak with newly-elected Waukegan Mayor Ann Taylor and several Will County officials about the American Rescue Plan and my efforts to help them strengthen their local economies. Federal and local governments working together is how we’re going to support COVID-19 response efforts, strengthen support for public services and help retain jobs, support small businesses and address systemic public health and economic challenges.

DUCKWORTH.SENATE.GOV
Duckworth Meets with Will County and Waukegan Officials, Highlights Local Wins in American Rescue Plan | U.S. Senator Tammy Duckworth of Illinois","We know our local governments have been hurting. And as a result, in every round of COVID relief funding, I’ve called for more direct funding and more flexible uses for funding for state, county and municipal governments.

I was glad to speak with newly-elected Waukegan Mayor Ann Taylor and several Will County officials about the American Rescue Plan and my efforts to help them strengthen their local economies. Federal and local governments working together is how we’re going to support COVID-19 response efforts, strengthen support for public services and help retain jobs, support small businesses and address systemic public health and economic challenges.","DUCKWORTH.SENATE.GOV
Duckworth Meets with Will County and Waukegan Officials, Highlights Local Wins in American Rescue Plan | U.S. Senator Tammy Duckworth of Illinois",2021-05-14 19:57:19,,,,,74,11,0,https://facebook.com/SenDuckworth/posts/1952217994952140,https://www.duckworth.senate.gov/news/press-releases/duckworth-meets-with-will-county-and-waukegan-officials-highlights-local-wins-in-american-rescue-plan,112300955610529,Senator Tammy Duckworth,False,[]
96,48,Edward J. Markey,M,sen,MA,,2,Democrat,https://www.markey.senate.gov,SenMarkey,EdJMarkey,RepMarkey,UCT1ujew5yQy2uMhGrjiKHoA,M000133,EdJMarkey,10158616948286379,Senator Ed Markey's statement on the escalating crisis in Israel and the Palestinian Territories.,Senator Ed Markey's statement on the escalating crisis in Israel and the Palestinian Territories.,,2021-05-14 19:17:48,https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/186240795_10158616947751379_5018452362580650031_n.png?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=_fnSeTtLFbQAX_XiwDt&_nc_ht=scontent-iad3-2.xx&oh=3ab33db19cae305bd67e054129f30383&oe=60C71BE4,,,,242,96,0,https://facebook.com/EdJMarkey/posts/10158616948286379,,6846731378,Senator Edward J. Markey,False,['https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/186240795_10158616947751379_5018452362580650031_n.png?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=_fnSeTtLFbQAX_XiwDt&_nc_ht=scontent-iad3-2.xx&oh=3ab33db19cae305bd67e054129f30383&oe=60C71BE4']
61,30,Michael F. Bennet,M,sen,CO,,3,Democrat,https://www.bennet.senate.gov/public,SenatorBennet,senbennetco,SenatorBennet,UCXB3cljpMwTyCUyLr2ZVLow,B001267,senbennetco,10159151075157733,"I know tomorrow is Colorado Public Lands Day, but I think views like this are worth celebrating every day.

📍Rocky Mountain National Park","I know tomorrow is Colorado Public Lands Day, but I think views like this are worth celebrating every day.

📍Rocky Mountain National Park",,2021-05-14 19:03:14,https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186480860_10159151072762733_2377509688553380930_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=YMpA3ypN7m4AX-GrlQp&_nc_ht=scontent-iad3-2.xx&tp=14&oh=503749315704ffd3f6e5abd55d0717aa&oe=60C7A86E,,,,612,21,0,https://facebook.com/senbennetco/posts/10159151075157733,,97172997732,Senator Michael Bennet,False,['https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186480860_10159151072762733_2377509688553380930_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=YMpA3ypN7m4AX-GrlQp&_nc_ht=scontent-iad3-2.xx&tp=14&oh=503749315704ffd3f6e5abd55d0717aa&oe=60C7A86E']
37,23,James E. Risch,M,sen,ID,,2,Republican,https://www.risch.senate.gov,SenatorRisch,senatorjimrisch,SenatorJamesRisch,UCncKW8xyT5UbPNO27YuQnBA,R000584,senatorjimrisch,1466544530365928,"Vicki and I are saddened to learn of the passing of Ruthie Johnson, a dedicated Idahoan, champion of conservative values and selfless member of the Coeur d’Alene community.

Ruthie was a dear friend, close confidant, and fearless leader in Idaho politics. The impact she had throughout her remarkable life will not be forgotten.

CDAPRESS.COM
Ruthie Johnson lived an American Dream","Vicki and I are saddened to learn of the passing of Ruthie Johnson, a dedicated Idahoan, champion of conservative values and selfless member of the Coeur d’Alene community.

Ruthie was a dear friend, close confidant, and fearless leader in Idaho politics. The impact she had throughout her remarkable life will not be forgotten.","CDAPRESS.COM
Ruthie Johnson lived an American Dream",2021-05-14 19:00:17,,,,,30,6,3,https://facebook.com/senatorjimrisch/posts/1466544530365928,https://cdapress.com/news/2021/may/14/ruthie-johnson-lived-american-dream/,500772543609803,Senator Jim Risch,False,[]
178,79,Thom Tillis,M,sen,NC,,2,Republican,https://www.tillis.senate.gov,senthomtillis,SenatorThomTillis,,UCUD9VGV4SSGWjGdbn37Ea2w,T000476,SenatorThomTillis,2991236244444900,"Proud to introduce the Probation Officer Protection Act and co-sponsor nine different bills this week to support and protect law enforcement officers.

#PoliceWeek

TILLIS.SENATE.GOV
Tillis Reaffirms Support for Our Heroes in Law Enforcement During National Police Week","Proud to introduce the Probation Officer Protection Act and co-sponsor nine different bills this week to support and protect law enforcement officers.

#PoliceWeek","TILLIS.SENATE.GOV
Tillis Reaffirms Support for Our Heroes in Law Enforcement During National Police Week",2021-05-14 19:00:13,,,,,360,115,21,https://facebook.com/SenatorThomTillis/posts/2991236244444900,https://www.tillis.senate.gov/2021/5/tillis-reaffirms-support-for-our-heroes-in-law-enforcement-during-national-police-week,1576257352609470,Senator Thom Tillis,False,[]
7,8,Robert Menendez,M,sen,NJ,,1,Democrat,https://www.menendez.senate.gov,SenatorMenendez,senatormenendez,SenatorMenendezNJ,UC0PV0K9Z5a9p3D5917KF5fw,M000639,senatormenendez,10159243361511358,"After yesterday’s announcement, we all have a simple choice: Get vaxxed, or stay masked.

covid19.nj.gov/vaccine","After yesterday’s announcement, we all have a simple choice: Get vaxxed, or stay masked.

covid19.nj.gov/vaccine",,2021-05-14 18:47:26,https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/186459475_10159243360826358_6936427671126331636_n.png?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=2wTHnx-oqTMAX9noMMG&_nc_ht=scontent-iad3-2.xx&oh=5837102c110fc880bc4e4b638406c34a&oe=60C8B5B4,,,,150,28,0,https://facebook.com/senatormenendez/posts/10159243361511358,http://covid19.nj.gov/vaccine,349744811357,Senator Bob Menendez,False,['https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/186459475_10159243360826358_6936427671126331636_n.png?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=2wTHnx-oqTMAX9noMMG&_nc_ht=scontent-iad3-2.xx&oh=5837102c110fc880bc4e4b638406c34a&oe=60C8B5B4']
39,24,Jeanne Shaheen,F,sen,NH,,2,Democrat,https://www.shaheen.senate.gov,SenatorShaheen,SenatorShaheen,senatorshaheen,UCjLZAZMbDrybHyttdEC9LFA,S001181,SenatorShaheen,4387927981239639,"Brownfield cleanup grants help revitalize New Hampshire communities, spur economic growth and make our environment healthier and safer. Excited for Jaffrey and Boscawen to receive these federal funds that will help rehabilitate sites and provide a great benefit for their communities. –J.S.

NHPR.ORG
Boscawen, Jaffrey Get EPA Grants To Revitalize Contaminated Sites","Brownfield cleanup grants help revitalize New Hampshire communities, spur economic growth and make our environment healthier and safer. Excited for Jaffrey and Boscawen to receive these federal funds that will help rehabilitate sites and provide a great benefit for their communities. –J.S.","NHPR.ORG
Boscawen, Jaffrey Get EPA Grants To Revitalize Contaminated Sites",2021-05-14 18:42:31,,,,,26,3,0,https://facebook.com/SenatorShaheen/posts/4387927981239639,https://www.nhpr.org/post/boscawen-jaffrey-get-epa-grants-revitalize-contaminated-sites,127503767282103,Senator Jeanne Shaheen,False,[]
86,41,Mazie K. Hirono,F,sen,HI,,1,Democrat,https://www.hirono.senate.gov,MazieHirono,senatorhirono,CongresswomanHirono,UCcoKhxad156flzPYJ8JMFOA,H001042,senatorhirono,2253006148165323,"Congratulations to Neera Tanden! Well deserved. Looking forward to working with her in this new role.

CNN.COM
Neera Tanden joins White House as a senior adviser after withdrawing Cabinet nomination",Congratulations to Neera Tanden! Well deserved. Looking forward to working with her in this new role.,"CNN.COM
Neera Tanden joins White House as a senior adviser after withdrawing Cabinet nomination",2021-05-14 18:36:40,,,,,529,32,28,https://facebook.com/senatorhirono/posts/2253006148165323,https://www.cnn.com/2021/05/14/politics/neera-tanden-white-house-adviser/index.html,656523967813557,Senator Mazie K. Hirono,False,[]
163,74,Ted Cruz,M,sen,TX,,1,Republican,https://www.cruz.senate.gov,SenTedCruz,SenatorTedCruz,sentedcruz,UCOTZ-6H1rri1lSsj6IzhUyw,C001098,SenatorTedCruz,3905525519559719,"To the men and women of law enforcement:

Thank you for your service.

We are grateful for you.

We have your back.

#NationalPoliceWeek","To the men and women of law enforcement:

Thank you for your service.

We are grateful for you.

We have your back.

#NationalPoliceWeek",,2021-05-14 18:31:06,,https://video-iad3-2.xx.fbcdn.net/v/t42.1790-2/185893060_337351864404280_163626838020363041_n.mp4?_nc_cat=102&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=bI4sKlA9gR8AX9qEGOP&_nc_rml=0&_nc_ht=video-iad3-2.xx&oh=f1a436e9c0eb0c54f8c45910288b96b1&oe=60A26C25,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/166160754_1898558176993308_6034075378120126359_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=PZONcTncHmIAX_KkJhD&_nc_ht=scontent-iad3-2.xx&tp=9&oh=d9ca97bc53dd5dc6bc114fd5d9375e04&oe=60C89D8F,1898557106993415,3477,242,0,https://facebook.com/SenatorTedCruz/videos/1898557106993415,,315496455229328,Senator Ted Cruz,False,[]
133,61,Patrick J. Toomey,M,sen,PA,,3,Republican,https://www.toomey.senate.gov,SenToomey,senatortoomey,sentoomey,UCDUM4FFU1p-_YuHqmBglyXw,T000461,senatortoomey,5852667381411861,"Congratulations to Greenwood Middle/High School teacher Krista Pontius on winning the Live With Kelly and Ryan Top Teacher Search contest! You've made our commonwealth, and I'm certain your students, extremely proud.

PENNLIVE.COM
Central Pa. teacher wins top prize in ‘Live with Kelly and Ryan’ search for top educator","Congratulations to Greenwood Middle/High School teacher Krista Pontius on winning the Live With Kelly and Ryan Top Teacher Search contest! You've made our commonwealth, and I'm certain your students, extremely proud.","PENNLIVE.COM
Central Pa. teacher wins top prize in ‘Live with Kelly and Ryan’ search for top educator",2021-05-14 18:26:20,,,,,140,28,6,https://facebook.com/senatortoomey/posts/5852667381411861,https://www.pennlive.com/news/2021/05/central-pa-teacher-wins-national-top-teacher-search.html,189274047751251,Senator Pat Toomey,False,[]
40,24,Jeanne Shaheen,F,sen,NH,,2,Democrat,https://www.shaheen.senate.gov,SenatorShaheen,SenatorShaheen,senatorshaheen,UCjLZAZMbDrybHyttdEC9LFA,S001181,SenatorShaheen,4387863141246123,"ICYMI: Granite Staters aged 12-15 are now eligible for Pfizer vaccines. Great to see New Hampshire school districts and hospitals meeting the moment by launching vaccination clinics for families.

There's light at the end of the tunnel. We'll get through this. –J.S.

WMUR.COM
School districts, hospitals set up clinics for vaccinating children age 12-15","ICYMI: Granite Staters aged 12-15 are now eligible for Pfizer vaccines. Great to see New Hampshire school districts and hospitals meeting the moment by launching vaccination clinics for families.

There's light at the end of the tunnel. We'll get through this. –J.S.","WMUR.COM
School districts, hospitals set up clinics for vaccinating children age 12-15",2021-05-14 18:06:55,,,,,32,2,0,https://facebook.com/SenatorShaheen/posts/4387863141246123,https://www.wmur.com/article/school-districts-hospitals-set-up-clinics-for-vaccinating-children-age-12-15/36423359,127503767282103,Senator Jeanne Shaheen,False,[]
123,55,Rob Portman,M,sen,OH,,3,Republican,https://www.portman.senate.gov,SenRobPortman,senrobportman,SenRobPortman,UCwunkd8Zs-yAWKQwnwBp7ew,P000449,senrobportman,10158081428356074,"Earlier this year we lost Toledo Police Officer Brandon Stalker when he was shot and killed in the line of duty.

Officer Stalker - who was only 24 years old - leaves behind a fiancée and two young children. We will never forget his service and sacrifice. #NationalPoliceWeek","Earlier this year we lost Toledo Police Officer Brandon Stalker when he was shot and killed in the line of duty.

Officer Stalker - who was only 24 years old - leaves behind a fiancée and two young children. We will never forget his service and sacrifice. #NationalPoliceWeek",,2021-05-14 17:52:13,https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186468870_10158081426621074_4629598783272478466_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=knUJrTrYtb0AX9Ltang&_nc_ht=scontent-iad3-2.xx&tp=14&oh=29365587b9c74ab0301c18ed0af0cc56&oe=60C8D3EB,,,,222,139,0,https://facebook.com/senrobportman/posts/10158081428356074,,45243961073,Senator Rob Portman,False,['https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186468870_10158081426621074_4629598783272478466_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=knUJrTrYtb0AX9Ltang&_nc_ht=scontent-iad3-2.xx&tp=14&oh=29365587b9c74ab0301c18ed0af0cc56&oe=60C8D3EB']
16,9,Bernard Sanders,M,sen,VT,,1,Independent,https://www.sanders.senate.gov,SenSanders,senatorsanders,senatorsanders,UCD_DaKNac0Ta-2PeHuoQ1uA,S000033,senatorsanders,10160041033237908,"If the United States is going to be a credible voice on human rights on the global stage, we must uphold international standards of human rights consistently. We must recognize that Palestinian rights matter. Palestinian lives matter.

NYTIMES.COM
Opinion | Bernie Sanders: The U.S. Must Support an Evenhanded Approach in the Middle East","If the United States is going to be a credible voice on human rights on the global stage, we must uphold international standards of human rights consistently. We must recognize that Palestinian rights matter. Palestinian lives matter.","NYTIMES.COM
Opinion | Bernie Sanders: The U.S. Must Support an Evenhanded Approach in the Middle East",2021-05-14 17:46:42,,,,,23437,1874,3959,https://facebook.com/senatorsanders/posts/10160041033237908,https://www.nytimes.com/2021/05/14/opinion/bernie-sanders-israel-palestine-gaza.html?smid=tw-nytopinion&smtyp=cur,9124187907,U.S. Senator Bernie Sanders,False,[]
41,24,Jeanne Shaheen,F,sen,NH,,2,Democrat,https://www.shaheen.senate.gov,SenatorShaheen,SenatorShaheen,senatorshaheen,UCjLZAZMbDrybHyttdEC9LFA,S001181,SenatorShaheen,4387790721253365,"Access to child care is a necessity for Granite State working families. During my visit to a Head Start in Nashua today, I heard more from staff and stakeholders on the impact child care funding from COVID relief will have to ensure providers can stay open and continue serving New Hampshire families. –J.S.","Access to child care is a necessity for Granite State working families. During my visit to a Head Start in Nashua today, I heard more from staff and stakeholders on the impact child care funding from COVID relief will have to ensure providers can stay open and continue serving New Hampshire families. –J.S.",,2021-05-14 17:33:55,https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/187065836_4387789897920114_4257331295660590202_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=110474&_nc_ohc=4iaXu4wpLRoAX9Vuuko&_nc_ht=scontent-iad3-2.xx&tp=14&oh=1a25bdb4739b04ebf6860c0a0341d537&oe=60C7C32A,,,,73,4,0,https://facebook.com/SenatorShaheen/posts/4387790721253365,,127503767282103,Senator Jeanne Shaheen,False,"['https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/187065836_4387789897920114_4257331295660590202_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=110474&_nc_ohc=4iaXu4wpLRoAX9Vuuko&_nc_ht=scontent-iad3-2.xx&tp=14&oh=1a25bdb4739b04ebf6860c0a0341d537&oe=60C7C32A', 'https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/185897347_4387789924586778_7647286524907920395_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=110474&_nc_ohc=F2eELWDwcqEAX8lcNYd&_nc_ht=scontent-iad3-2.xx&tp=14&oh=06bd0f6a9b9f1ec416ec71a916684da0&oe=60C94C01']"
